neuronsPerLayer,hiddenLayers,gen,score,count
1,1,74,42.0,2
1,1,74,43.0,1
1,1,74,44.0,1
1,1,74,47.0,3
1,1,74,49.0,2
1,1,74,50.0,3
1,1,74,51.0,1
1,1,74,52.0,4
1,1,74,53.0,2
1,1,74,54.0,1
1,1,74,55.0,1
1,1,74,58.0,1
1,1,74,64.0,1
1,1,75,38.0,1
1,1,75,40.0,1
1,1,75,41.0,1
1,1,75,42.0,2
1,1,75,43.0,2
1,1,75,44.0,4
1,1,75,45.0,1
1,1,75,47.0,2
1,1,75,50.0,2
1,1,75,51.0,1
1,1,75,52.0,1
1,1,75,53.0,1
1,1,75,55.0,3
1,1,75,56.0,1
1,1,75,57.0,1
1,1,75,60.0,1
1,1,76,40.0,1
1,1,76,43.0,2
1,1,76,44.0,1
1,1,76,47.0,1
1,1,76,48.0,4
1,1,76,49.0,3
1,1,76,50.0,2
1,1,76,51.0,2
1,1,76,52.0,1
1,1,76,53.0,1
1,1,76,54.0,2
1,1,76,56.0,2
1,1,76,58.0,2
1,1,76,60.0,1
1,1,77,37.0,1
1,1,77,43.0,1
1,1,77,44.0,1
1,1,77,45.0,1
1,1,77,46.0,1
1,1,77,48.0,1
1,1,77,49.0,1
1,1,77,50.0,2
1,1,77,51.0,1
1,1,77,52.0,2
1,1,77,53.0,2
1,1,77,54.0,3
1,1,77,55.0,4
1,1,77,56.0,1
1,1,77,57.0,1
1,1,77,59.0,2
1,1,78,37.0,1
1,1,78,43.0,1
1,1,78,46.0,4
1,1,78,47.0,3
1,1,78,48.0,4
1,1,78,49.0,1
1,1,78,50.0,1
1,1,78,51.0,3
1,1,78,52.0,1
1,1,78,53.0,1
1,1,78,54.0,1
1,1,78,56.0,2
1,1,78,58.0,2
1,1,79,29.0,1
1,1,79,44.0,1
1,1,79,45.0,2
1,1,79,46.0,1
1,1,79,47.0,2
1,1,79,48.0,2
1,1,79,49.0,4
1,1,79,50.0,1
1,1,79,52.0,1
1,1,79,54.0,3
1,1,79,55.0,1
1,1,79,56.0,3
1,1,79,58.0,1
1,1,79,60.0,1
1,1,79,62.0,1
1,1,80,39.0,1
1,1,80,42.0,1
1,1,80,43.0,2
1,1,80,46.0,1
1,1,80,47.0,1
1,1,80,49.0,4
1,1,80,50.0,1
1,1,80,51.0,3
1,1,80,52.0,1
1,1,80,53.0,2
1,1,80,54.0,2
1,1,80,55.0,1
1,1,80,56.0,1
1,1,80,57.0,1
1,1,80,58.0,1
1,1,80,59.0,1
1,1,80,62.0,1
1,1,81,32.0,1
1,1,81,42.0,2
1,1,81,44.0,1
1,1,81,46.0,1
1,1,81,48.0,1
1,1,81,49.0,3
1,1,81,50.0,2
1,1,81,51.0,1
1,1,81,52.0,1
1,1,81,53.0,2
1,1,81,54.0,1
1,1,81,55.0,3
1,1,81,56.0,1
1,1,81,57.0,1
1,1,81,58.0,1
1,1,81,59.0,1
1,1,81,62.0,1
1,1,81,65.0,1
1,1,82,40.0,1
1,1,82,43.0,2
1,1,82,44.0,1
1,1,82,45.0,2
1,1,82,46.0,1
1,1,82,47.0,1
1,1,82,48.0,1
1,1,82,50.0,2
1,1,82,51.0,3
1,1,82,52.0,1
1,1,82,54.0,1
1,1,82,55.0,1
1,1,82,56.0,3
1,1,82,57.0,2
1,1,82,58.0,1
1,1,82,60.0,1
1,1,82,61.0,1
1,1,83,32.0,1
1,1,83,36.0,1
1,1,83,41.0,1
1,1,83,43.0,2
1,1,83,46.0,2
1,1,83,49.0,2
1,1,83,50.0,1
1,1,83,51.0,1
1,1,83,52.0,4
1,1,83,53.0,2
1,1,83,54.0,2
1,1,83,55.0,1
1,1,83,56.0,1
1,1,83,57.0,1
1,1,83,59.0,1
1,1,83,62.0,2
1,1,84,39.0,1
1,1,84,40.0,2
1,1,84,41.0,1
1,1,84,42.0,1
1,1,84,43.0,1
1,1,84,44.0,1
1,1,84,47.0,1
1,1,84,48.0,2
1,1,84,49.0,3
1,1,84,50.0,3
1,1,84,51.0,1
1,1,84,52.0,1
1,1,84,53.0,1
1,1,84,54.0,2
1,1,84,55.0,1
1,1,84,56.0,1
1,1,84,57.0,1
1,1,84,61.0,1
1,1,85,39.0,1
1,1,85,40.0,2
1,1,85,42.0,2
1,1,85,43.0,2
1,1,85,44.0,1
1,1,85,46.0,1
1,1,85,47.0,1
1,1,85,48.0,1
1,1,85,49.0,1
1,1,85,50.0,1
1,1,85,52.0,2
1,1,85,53.0,3
1,1,85,54.0,1
1,1,85,55.0,1
1,1,85,56.0,3
1,1,85,60.0,1
1,1,85,61.0,1
1,1,86,41.0,2
1,1,86,44.0,1
1,1,86,45.0,1
1,1,86,47.0,3
1,1,86,48.0,1
1,1,86,49.0,3
1,1,86,50.0,3
1,1,86,51.0,1
1,1,86,53.0,1
1,1,86,54.0,3
1,1,86,55.0,1
1,1,86,57.0,1
1,1,86,58.0,1
1,1,86,59.0,1
1,1,86,60.0,2
1,1,87,31.0,1
1,1,87,32.0,1
1,1,87,40.0,1
1,1,87,41.0,1
1,1,87,42.0,1
1,1,87,43.0,1
1,1,87,44.0,1
1,1,87,45.0,1
1,1,87,46.0,1
1,1,87,47.0,4
1,1,87,48.0,3
1,1,87,49.0,2
1,1,87,50.0,1
1,1,87,51.0,2
1,1,87,53.0,2
1,1,87,55.0,1
1,1,87,62.0,1
1,1,88,35.0,1
1,1,88,36.0,1
1,1,88,37.0,1
1,1,88,44.0,3
1,1,88,45.0,1
1,1,88,46.0,1
1,1,88,47.0,1
1,1,88,49.0,2
1,1,88,51.0,2
1,1,88,52.0,1
1,1,88,53.0,2
1,1,88,54.0,1
1,1,88,55.0,3
1,1,88,56.0,2
1,1,88,57.0,1
1,1,88,58.0,1
1,1,88,59.0,1
1,1,89,30.0,1
1,1,89,34.0,1
1,1,89,36.0,1
1,1,89,39.0,1
1,1,89,40.0,2
1,1,89,43.0,1
1,1,89,44.0,1
1,1,89,45.0,2
1,1,89,49.0,2
1,1,89,50.0,1
1,1,89,51.0,2
1,1,89,52.0,5
1,1,89,54.0,1
1,1,89,57.0,1
1,1,89,58.0,1
1,1,89,60.0,1
1,1,89,66.0,1
1,1,90,32.0,2
1,1,90,37.0,1
1,1,90,39.0,4
1,1,90,41.0,2
1,1,90,43.0,2
1,1,90,45.0,1
1,1,90,46.0,1
1,1,90,48.0,1
1,1,90,49.0,2
1,1,90,50.0,1
1,1,90,51.0,1
1,1,90,53.0,1
1,1,90,54.0,2
1,1,90,55.0,2
1,1,90,60.0,1
1,1,90,66.0,1
1,1,91,32.0,1
1,1,91,38.0,2
1,1,91,39.0,1
1,1,91,41.0,1
1,1,91,42.0,1
1,1,91,43.0,2
1,1,91,45.0,2
1,1,91,46.0,1
1,1,91,47.0,2
1,1,91,48.0,2
1,1,91,49.0,2
1,1,91,51.0,1
1,1,91,53.0,1
1,1,91,54.0,1
1,1,91,55.0,1
1,1,91,57.0,1
1,1,91,59.0,1
1,1,91,61.0,1
1,1,91,63.0,1
1,1,92,39.0,1
1,1,92,40.0,1
1,1,92,42.0,1
1,1,92,43.0,2
1,1,92,44.0,2
1,1,92,45.0,2
1,1,92,46.0,1
1,1,92,47.0,1
1,1,92,48.0,2
1,1,92,49.0,2
1,1,92,51.0,2
1,1,92,52.0,4
1,1,92,54.0,1
1,1,92,55.0,1
1,1,92,56.0,1
1,1,92,68.0,1
1,1,93,32.0,1
1,1,93,43.0,1
1,1,93,45.0,2
1,1,93,46.0,3
1,1,93,48.0,1
1,1,93,49.0,2
1,1,93,50.0,1
1,1,93,51.0,2
1,1,93,52.0,2
1,1,93,53.0,4
1,1,93,54.0,1
1,1,93,55.0,1
1,1,93,56.0,1
1,1,93,58.0,1
1,1,93,62.0,1
1,1,93,64.0,1
1,1,94,38.0,2
1,1,94,40.0,1
1,1,94,42.0,1
1,1,94,43.0,1
1,1,94,45.0,2
1,1,94,46.0,2
1,1,94,47.0,1
1,1,94,48.0,1
1,1,94,49.0,3
1,1,94,50.0,1
1,1,94,53.0,3
1,1,94,54.0,1
1,1,94,55.0,1
1,1,94,56.0,1
1,1,94,58.0,2
1,1,94,59.0,1
1,1,94,62.0,1
1,1,95,39.0,2
1,1,95,43.0,1
1,1,95,44.0,1
1,1,95,45.0,2
1,1,95,46.0,1
1,1,95,48.0,2
1,1,95,49.0,1
1,1,95,50.0,1
1,1,95,51.0,1
1,1,95,52.0,1
1,1,95,53.0,1
1,1,95,54.0,2
1,1,95,55.0,1
1,1,95,56.0,1
1,1,95,57.0,2
1,1,95,59.0,1
1,1,95,61.0,2
1,1,95,62.0,2
1,1,96,40.0,1
1,1,96,41.0,1
1,1,96,42.0,1
1,1,96,46.0,1
1,1,96,47.0,1
1,1,96,49.0,5
1,1,96,50.0,2
1,1,96,51.0,2
1,1,96,52.0,1
1,1,96,53.0,2
1,1,96,54.0,2
1,1,96,56.0,2
1,1,96,58.0,1
1,1,96,61.0,1
1,1,96,63.0,1
1,1,96,64.0,1
1,1,97,38.0,2
1,1,97,40.0,1
1,1,97,41.0,2
1,1,97,43.0,1
1,1,97,45.0,1
1,1,97,46.0,1
1,1,97,47.0,1
1,1,97,48.0,1
1,1,97,49.0,4
1,1,97,50.0,1
1,1,97,53.0,1
1,1,97,54.0,1
1,1,97,55.0,1
1,1,97,57.0,3
1,1,97,58.0,1
1,1,97,59.0,1
1,1,97,60.0,1
1,1,97,61.0,1
1,1,98,42.0,1
1,1,98,44.0,2
1,1,98,45.0,2
1,1,98,47.0,3
1,1,98,49.0,1
1,1,98,51.0,3
1,1,98,52.0,1
1,1,98,53.0,3
1,1,98,54.0,2
1,1,98,55.0,2
1,1,98,58.0,1
1,1,98,61.0,2
1,1,98,62.0,1
1,1,98,64.0,1
1,1,99,29.0,1
1,1,99,33.0,1
1,1,99,42.0,1
1,1,99,44.0,2
1,1,99,45.0,2
1,1,99,47.0,1
1,1,99,48.0,2
1,1,99,49.0,2
1,1,99,50.0,1
1,1,99,51.0,1
1,1,99,52.0,1
1,1,99,54.0,5
1,1,99,55.0,1
1,1,99,57.0,1
1,1,99,58.0,1
1,1,99,62.0,2
1,1,100,36.0,1
1,1,100,37.0,1
1,1,100,48.0,1
1,1,100,51.0,2
1,1,100,52.0,1
1,1,100,54.0,4
1,1,100,55.0,3
1,1,100,56.0,1
1,1,100,57.0,3
1,1,100,58.0,1
1,1,100,60.0,1
1,1,100,61.0,1
1,1,100,62.0,2
1,1,100,63.0,2
1,1,100,66.0,1
1,1,101,36.0,1
1,1,101,40.0,1
1,1,101,42.0,1
1,1,101,43.0,2
1,1,101,45.0,1
1,1,101,47.0,1
1,1,101,48.0,1
1,1,101,51.0,1
1,1,101,52.0,4
1,1,101,53.0,2
1,1,101,54.0,3
1,1,101,55.0,1
1,1,101,57.0,1
1,1,101,58.0,1
1,1,101,59.0,1
1,1,101,61.0,1
1,1,101,62.0,1
1,1,101,65.0,1
1,1,102,13.0,1
1,1,102,36.0,1
1,1,102,44.0,1
1,1,102,45.0,2
1,1,102,47.0,1
1,1,102,50.0,3
1,1,102,51.0,1
1,1,102,52.0,5
1,1,102,54.0,1
1,1,102,55.0,1
1,1,102,56.0,1
1,1,102,58.0,2
1,1,102,59.0,1
1,1,102,60.0,2
1,1,102,65.0,1
1,1,102,68.0,1
1,1,103,35.0,1
1,1,103,38.0,1
1,1,103,41.0,1
1,1,103,42.0,1
1,1,103,43.0,1
1,1,103,46.0,2
1,1,103,47.0,3
1,1,103,48.0,1
1,1,103,49.0,1
1,1,103,51.0,4
1,1,103,53.0,1
1,1,103,56.0,1
1,1,103,58.0,1
1,1,103,59.0,1
1,1,103,61.0,1
1,1,103,63.0,2
1,1,103,65.0,1
1,1,103,66.0,1
1,1,104,35.0,1
1,1,104,37.0,2
1,1,104,41.0,1
1,1,104,43.0,2
1,1,104,44.0,1
1,1,104,45.0,1
1,1,104,47.0,1
1,1,104,50.0,1
1,1,104,51.0,1
1,1,104,52.0,2
1,1,104,57.0,2
1,1,104,58.0,1
1,1,104,59.0,2
1,1,104,60.0,1
1,1,104,61.0,2
1,1,104,63.0,1
1,1,104,64.0,2
1,1,104,66.0,1
1,1,105,31.0,1
1,1,105,39.0,2
1,1,105,44.0,1
1,1,105,45.0,2
1,1,105,46.0,1
1,1,105,48.0,1
1,1,105,50.0,1
1,1,105,51.0,1
1,1,105,54.0,1
1,1,105,55.0,3
1,1,105,56.0,1
1,1,105,57.0,2
1,1,105,58.0,3
1,1,105,59.0,1
1,1,105,61.0,1
1,1,105,64.0,2
1,1,105,75.0,1
1,1,106,41.0,2
1,1,106,42.0,3
1,1,106,43.0,1
1,1,106,44.0,1
1,1,106,50.0,3
1,1,106,51.0,1
1,1,106,52.0,1
1,1,106,53.0,3
1,1,106,55.0,3
1,1,106,56.0,1
1,1,106,57.0,1
1,1,106,58.0,1
1,1,106,59.0,1
1,1,106,62.0,1
1,1,106,64.0,1
1,1,106,69.0,1
1,1,107,36.0,1
1,1,107,37.0,1
1,1,107,45.0,2
1,1,107,47.0,1
1,1,107,48.0,2
1,1,107,49.0,5
1,1,107,52.0,2
1,1,107,56.0,1
1,1,107,57.0,3
1,1,107,58.0,2
1,1,107,60.0,1
1,1,107,62.0,2
1,1,107,67.0,2
1,1,108,34.0,1
1,1,108,37.0,1
1,1,108,42.0,1
1,1,108,43.0,1
1,1,108,44.0,1
1,1,108,46.0,1
1,1,108,47.0,2
1,1,108,48.0,2
1,1,108,50.0,1
1,1,108,51.0,2
1,1,108,52.0,2
1,1,108,53.0,1
1,1,108,54.0,1
1,1,108,55.0,2
1,1,108,56.0,1
1,1,108,57.0,2
1,1,108,63.0,1
1,1,108,64.0,1
1,1,108,67.0,1
1,1,109,34.0,1
1,1,109,37.0,1
1,1,109,40.0,1
1,1,109,42.0,1
1,1,109,43.0,1
1,1,109,44.0,1
1,1,109,45.0,1
1,1,109,46.0,1
1,1,109,47.0,1
1,1,109,48.0,1
1,1,109,49.0,1
1,1,109,50.0,2
1,1,109,51.0,1
1,1,109,54.0,2
1,1,109,57.0,3
1,1,109,58.0,1
1,1,109,59.0,1
1,1,109,60.0,1
1,1,109,61.0,1
1,1,109,62.0,1
1,1,109,65.0,1
1,1,110,37.0,1
1,1,110,38.0,1
1,1,110,41.0,1
1,1,110,42.0,1
1,1,110,44.0,1
1,1,110,45.0,1
1,1,110,49.0,2
1,1,110,50.0,2
1,1,110,51.0,5
1,1,110,52.0,2
1,1,110,53.0,1
1,1,110,54.0,2
1,1,110,57.0,1
1,1,110,58.0,1
1,1,110,61.0,1
1,1,110,64.0,1
1,1,110,68.0,1
1,1,111,35.0,1
1,1,111,41.0,1
1,1,111,42.0,1
1,1,111,44.0,3
1,1,111,48.0,1
1,1,111,49.0,3
1,1,111,50.0,1
1,1,111,51.0,1
1,1,111,52.0,4
1,1,111,54.0,2
1,1,111,55.0,2
1,1,111,57.0,1
1,1,111,61.0,1
1,1,111,64.0,1
1,1,111,65.0,1
1,1,111,66.0,1
1,1,112,35.0,2
1,1,112,38.0,1
1,1,112,42.0,1
1,1,112,43.0,2
1,1,112,44.0,1
1,1,112,45.0,2
1,1,112,47.0,1
1,1,112,48.0,2
1,1,112,49.0,3
1,1,112,52.0,2
1,1,112,53.0,1
1,1,112,55.0,1
1,1,112,56.0,2
1,1,112,58.0,3
1,1,112,65.0,1
1,1,113,39.0,1
1,1,113,41.0,1
1,1,113,43.0,2
1,1,113,47.0,3
1,1,113,48.0,1
1,1,113,49.0,2
1,1,113,50.0,1
1,1,113,51.0,2
1,1,113,52.0,2
1,1,113,53.0,2
1,1,113,54.0,1
1,1,113,55.0,2
1,1,113,58.0,1
1,1,113,59.0,1
1,1,113,60.0,2
1,1,113,65.0,1
1,1,114,34.0,1
1,1,114,39.0,1
1,1,114,41.0,1
1,1,114,43.0,1
1,1,114,44.0,1
1,1,114,45.0,1
1,1,114,46.0,2
1,1,114,47.0,1
1,1,114,48.0,1
1,1,114,49.0,2
1,1,114,50.0,2
1,1,114,51.0,1
1,1,114,52.0,1
1,1,114,53.0,1
1,1,114,54.0,1
1,1,114,55.0,2
1,1,114,56.0,1
1,1,114,57.0,1
1,1,114,59.0,1
1,1,114,62.0,1
1,1,114,64.0,1
1,1,115,35.0,1
1,1,115,37.0,1
1,1,115,39.0,1
1,1,115,41.0,1
1,1,115,42.0,1
1,1,115,43.0,1
1,1,115,46.0,1
1,1,115,48.0,1
1,1,115,49.0,1
1,1,115,50.0,2
1,1,115,52.0,2
1,1,115,53.0,1
1,1,115,54.0,3
1,1,115,55.0,2
1,1,115,56.0,1
1,1,115,58.0,1
1,1,115,61.0,1
1,1,115,62.0,1
1,1,115,63.0,1
1,1,115,64.0,1
1,1,116,36.0,1
1,1,116,41.0,1
1,1,116,42.0,1
1,1,116,43.0,1
1,1,116,45.0,1
1,1,116,46.0,1
1,1,116,47.0,4
1,1,116,48.0,1
1,1,116,50.0,2
1,1,116,51.0,1
1,1,116,52.0,2
1,1,116,54.0,1
1,1,116,55.0,1
1,1,116,57.0,1
1,1,116,58.0,1
1,1,116,59.0,2
1,1,116,60.0,2
1,1,116,64.0,1
1,1,117,37.0,2
1,1,117,38.0,1
1,1,117,39.0,1
1,1,117,40.0,3
1,1,117,42.0,1
1,1,117,43.0,1
1,1,117,44.0,1
1,1,117,45.0,4
1,1,117,46.0,1
1,1,117,47.0,2
1,1,117,48.0,1
1,1,117,49.0,2
1,1,117,50.0,1
1,1,117,53.0,1
1,1,117,54.0,1
1,1,117,55.0,1
1,1,117,65.0,1
1,1,118,38.0,1
1,1,118,41.0,3
1,1,118,42.0,1
1,1,118,43.0,1
1,1,118,44.0,4
1,1,118,45.0,1
1,1,118,46.0,2
1,1,118,47.0,1
1,1,118,48.0,3
1,1,118,49.0,1
1,1,118,50.0,1
1,1,118,51.0,1
1,1,118,52.0,1
1,1,118,54.0,1
1,1,118,55.0,1
1,1,118,58.0,1
1,1,118,60.0,1
1,1,119,38.0,1
1,1,119,39.0,1
1,1,119,40.0,2
1,1,119,41.0,2
1,1,119,46.0,1
1,1,119,47.0,5
1,1,119,48.0,1
1,1,119,49.0,1
1,1,119,50.0,3
1,1,119,51.0,1
1,1,119,53.0,1
1,1,119,56.0,1
1,1,119,57.0,1
1,1,119,58.0,2
1,1,119,59.0,1
1,1,119,62.0,1
1,1,120,36.0,1
1,1,120,37.0,1
1,1,120,39.0,1
1,1,120,40.0,1
1,1,120,41.0,1
1,1,120,42.0,2
1,1,120,43.0,2
1,1,120,46.0,2
1,1,120,47.0,1
1,1,120,48.0,1
1,1,120,49.0,1
1,1,120,50.0,3
1,1,120,51.0,1
1,1,120,53.0,1
1,1,120,54.0,2
1,1,120,55.0,1
1,1,120,56.0,1
1,1,120,57.0,1
1,1,120,58.0,1
1,1,121,36.0,1
1,1,121,37.0,1
1,1,121,39.0,1
1,1,121,40.0,1
1,1,121,41.0,1
1,1,121,42.0,2
1,1,121,44.0,1
1,1,121,45.0,1
1,1,121,46.0,1
1,1,121,47.0,2
1,1,121,48.0,3
1,1,121,50.0,1
1,1,121,51.0,3
1,1,121,52.0,1
1,1,121,53.0,1
1,1,121,55.0,1
1,1,121,57.0,2
1,1,121,58.0,1
1,1,122,37.0,1
1,1,122,38.0,1
1,1,122,39.0,2
1,1,122,42.0,1
1,1,122,45.0,1
1,1,122,47.0,4
1,1,122,48.0,2
1,1,122,49.0,2
1,1,122,50.0,1
1,1,122,51.0,1
1,1,122,52.0,5
1,1,122,54.0,2
1,1,122,56.0,1
1,1,122,61.0,1
1,1,123,35.0,1
1,1,123,38.0,2
1,1,123,41.0,2
1,1,123,42.0,2
1,1,123,43.0,2
1,1,123,44.0,2
1,1,123,45.0,1
1,1,123,47.0,1
1,1,123,48.0,1
1,1,123,49.0,2
1,1,123,50.0,1
1,1,123,52.0,1
1,1,123,53.0,3
1,1,123,54.0,1
1,1,123,55.0,2
1,1,123,56.0,1
1,1,124,31.0,1
1,1,124,34.0,1
1,1,124,38.0,1
1,1,124,40.0,2
1,1,124,41.0,1
1,1,124,42.0,1
1,1,124,45.0,1
1,1,124,46.0,1
1,1,124,47.0,1
1,1,124,48.0,2
1,1,124,49.0,2
1,1,124,52.0,2
1,1,124,53.0,1
1,1,124,54.0,1
1,1,124,56.0,2
1,1,124,57.0,2
1,1,124,58.0,1
1,1,124,59.0,1
1,1,124,63.0,1
1,1,125,39.0,1
1,1,125,43.0,2
1,1,125,44.0,1
1,1,125,48.0,3
1,1,125,49.0,1
1,1,125,50.0,3
1,1,125,51.0,1
1,1,125,52.0,3
1,1,125,53.0,2
1,1,125,54.0,1
1,1,125,56.0,1
1,1,125,57.0,2
1,1,125,61.0,3
1,1,125,65.0,1
1,1,126,37.0,1
1,1,126,42.0,1
1,1,126,46.0,1
1,1,126,47.0,2
1,1,126,49.0,2
1,1,126,50.0,2
1,1,126,51.0,2
1,1,126,53.0,1
1,1,126,54.0,2
1,1,126,55.0,2
1,1,126,57.0,2
1,1,126,58.0,5
1,1,126,62.0,1
1,1,126,64.0,1
1,1,127,41.0,1
1,1,127,43.0,1
1,1,127,45.0,1
1,1,127,47.0,1
1,1,127,48.0,1
1,1,127,49.0,2
1,1,127,50.0,2
1,1,127,51.0,3
1,1,127,53.0,4
1,1,127,55.0,1
1,1,127,56.0,3
1,1,127,57.0,2
1,1,127,60.0,2
1,1,127,67.0,1
1,1,128,36.0,1
1,1,128,40.0,1
1,1,128,41.0,1
1,1,128,44.0,2
1,1,128,45.0,1
1,1,128,46.0,3
1,1,128,48.0,2
1,1,128,49.0,1
1,1,128,50.0,1
1,1,128,52.0,1
1,1,128,53.0,2
1,1,128,54.0,2
1,1,128,57.0,2
1,1,128,59.0,2
1,1,128,60.0,2
1,1,128,64.0,1
1,1,129,42.0,1
1,1,129,43.0,1
1,1,129,47.0,1
1,1,129,48.0,1
1,1,129,49.0,2
1,1,129,50.0,3
1,1,129,51.0,2
1,1,129,52.0,5
1,1,129,54.0,4
1,1,129,55.0,1
1,1,129,56.0,1
1,1,129,57.0,2
1,1,129,58.0,1
1,1,130,39.0,1
1,1,130,46.0,1
1,1,130,47.0,1
1,1,130,48.0,3
1,1,130,49.0,1
1,1,130,50.0,2
1,1,130,51.0,2
1,1,130,52.0,1
1,1,130,53.0,1
1,1,130,54.0,1
1,1,130,55.0,1
1,1,130,56.0,2
1,1,130,57.0,2
1,1,130,58.0,1
1,1,130,59.0,3
1,1,130,60.0,1
1,1,130,69.0,1
1,1,131,40.0,1
1,1,131,46.0,1
1,1,131,48.0,1
1,1,131,49.0,1
1,1,131,50.0,3
1,1,131,51.0,3
1,1,131,52.0,1
1,1,131,53.0,2
1,1,131,54.0,2
1,1,131,55.0,3
1,1,131,56.0,1
1,1,131,57.0,2
1,1,131,58.0,1
1,1,131,62.0,1
1,1,131,64.0,2
1,1,132,38.0,1
1,1,132,43.0,2
1,1,132,46.0,2
1,1,132,49.0,2
1,1,132,51.0,1
1,1,132,52.0,2
1,1,132,53.0,1
1,1,132,54.0,2
1,1,132,56.0,1
1,1,132,57.0,2
1,1,132,58.0,1
1,1,132,60.0,2
1,1,132,62.0,2
1,1,132,63.0,1
1,1,132,64.0,1
1,1,132,65.0,2
1,1,133,35.0,1
1,1,133,42.0,1
1,1,133,43.0,1
1,1,133,45.0,1
1,1,133,47.0,3
1,1,133,49.0,2
1,1,133,50.0,1
1,1,133,51.0,2
1,1,133,53.0,1
1,1,133,55.0,3
1,1,133,56.0,1
1,1,133,57.0,1
1,1,133,58.0,1
1,1,133,60.0,4
1,1,133,62.0,1
1,1,133,68.0,1
1,1,134,31.0,1
1,1,134,43.0,1
1,1,134,44.0,1
1,1,134,45.0,3
1,1,134,46.0,2
1,1,134,47.0,1
1,1,134,48.0,1
1,1,134,50.0,1
1,1,134,52.0,1
1,1,134,53.0,2
1,1,134,54.0,1
1,1,134,55.0,1
1,1,134,56.0,1
1,1,134,57.0,1
1,1,134,59.0,1
1,1,134,60.0,1
1,1,134,61.0,2
1,1,134,62.0,1
1,1,134,63.0,1
1,1,134,65.0,1
1,1,135,40.0,1
1,1,135,41.0,1
1,1,135,43.0,2
1,1,135,44.0,1
1,1,135,46.0,1
1,1,135,47.0,2
1,1,135,49.0,2
1,1,135,50.0,2
1,1,135,51.0,3
1,1,135,53.0,1
1,1,135,55.0,1
1,1,135,56.0,2
1,1,135,58.0,1
1,1,135,59.0,2
1,1,135,60.0,1
1,1,135,61.0,2
1,1,136,41.0,2
1,1,136,43.0,1
1,1,136,44.0,2
1,1,136,45.0,1
1,1,136,46.0,1
1,1,136,47.0,3
1,1,136,48.0,1
1,1,136,50.0,2
1,1,136,51.0,1
1,1,136,52.0,1
1,1,136,53.0,2
1,1,136,54.0,2
1,1,136,55.0,1
1,1,136,58.0,1
1,1,136,60.0,1
1,1,136,65.0,1
1,1,136,66.0,2
1,1,137,36.0,1
1,1,137,42.0,1
1,1,137,45.0,1
1,1,137,50.0,2
1,1,137,51.0,2
1,1,137,52.0,5
1,1,137,53.0,2
1,1,137,54.0,1
1,1,137,55.0,1
1,1,137,56.0,2
1,1,137,57.0,1
1,1,137,58.0,1
1,1,137,59.0,1
1,1,137,60.0,1
1,1,137,63.0,2
1,1,137,66.0,1
1,1,138,41.0,2
1,1,138,45.0,2
1,1,138,46.0,1
1,1,138,47.0,2
1,1,138,48.0,2
1,1,138,49.0,1
1,1,138,50.0,1
1,1,138,51.0,1
1,1,138,52.0,2
1,1,138,53.0,1
1,1,138,54.0,1
1,1,138,55.0,1
1,1,138,56.0,3
1,1,138,57.0,2
1,1,138,58.0,2
1,1,138,61.0,1
1,1,139,40.0,1
1,1,139,41.0,1
1,1,139,44.0,1
1,1,139,47.0,1
1,1,139,48.0,1
1,1,139,50.0,1
1,1,139,51.0,1
1,1,139,53.0,2
1,1,139,54.0,2
1,1,139,55.0,3
1,1,139,56.0,5
1,1,139,58.0,2
1,1,139,60.0,1
1,1,139,61.0,1
1,1,139,65.0,1
1,1,139,66.0,1
1,1,140,41.0,1
1,1,140,42.0,2
1,1,140,46.0,1
1,1,140,47.0,1
1,1,140,50.0,1
1,1,140,51.0,1
1,1,140,52.0,2
1,1,140,53.0,2
1,1,140,55.0,1
1,1,140,56.0,1
1,1,140,57.0,3
1,1,140,58.0,3
1,1,140,59.0,2
1,1,140,61.0,1
1,1,140,64.0,1
1,1,140,68.0,1
1,1,140,70.0,1
1,1,141,41.0,1
1,1,141,44.0,1
1,1,141,45.0,1
1,1,141,46.0,2
1,1,141,48.0,2
1,1,141,50.0,1
1,1,141,54.0,2
1,1,141,55.0,3
1,1,141,56.0,3
1,1,141,57.0,1
1,1,141,58.0,1
1,1,141,60.0,1
1,1,141,62.0,1
1,1,141,64.0,2
1,1,141,65.0,1
1,1,141,67.0,1
1,1,141,69.0,1
1,1,142,43.0,1
1,1,142,45.0,2
1,1,142,49.0,2
1,1,142,51.0,1
1,1,142,52.0,1
1,1,142,53.0,2
1,1,142,54.0,2
1,1,142,56.0,2
1,1,142,57.0,1
1,1,142,58.0,2
1,1,142,59.0,4
1,1,142,60.0,2
1,1,142,61.0,2
1,1,142,63.0,1
1,1,143,44.0,1
1,1,143,49.0,2
1,1,143,50.0,3
1,1,143,52.0,2
1,1,143,53.0,3
1,1,143,54.0,2
1,1,143,55.0,1
1,1,143,56.0,3
1,1,143,57.0,1
1,1,143,58.0,3
1,1,143,60.0,1
1,1,143,61.0,2
1,1,143,64.0,1
1,1,144,43.0,1
1,1,144,46.0,1
1,1,144,47.0,1
1,1,144,48.0,1
1,1,144,50.0,4
1,1,144,51.0,3
1,1,144,52.0,3
1,1,144,53.0,2
1,1,144,54.0,2
1,1,144,56.0,1
1,1,144,58.0,1
1,1,144,59.0,2
1,1,144,60.0,1
1,1,144,62.0,1
1,1,144,69.0,1
